Date,Description
2011-09-23 15:50:00,"['C1218', 'C2636', 'C3351', 'C1894', 'C407', 'C599', 'C3209', 'C1547', 'C3195', 'C2851', 'C2224', 'C2176', 'C2598', 'C834', 'C1037', 'C387', 'C2193', 'C1827', 'C2513', 'C1336', 'C771', 'C1150', 'C2573', 'C3376', 'C2158', 'C1680', 'C1690', 'C2961', 'C174', 'C2018', 'C3188', 'C1254', 'C1586', 'C2594', 'C3209', 'C2282', 'C97', 'C1553', 'C1372', 'C3714', 'C3620', 'C560']"
2011-09-23 16:05:00,"['C853', 'C2018', 'C2341']"
2011-09-23 16:22:00,"['C1871', 'C3374', 'C289', 'C2219', 'C2', 'C2478', 'C2641', 'C1522', 'C3558', 'C2930', 'C227']"
2011-09-25 10:30:00,"['C2066', 'C2666', 'C1698', 'C3496', 'C1420', 'C19']"
2011-09-25 10:34:00,"['C867', 'C1548', 'C1988', 'C2455', 'C3424', 'C1149', 'C242', 'C2222', 'C2727', 'C559', 'C2264', 'C891', 'C2329', 'C2783', 'C3297', 'C3165', 'C1295', 'C2522', 'C1515', 'C1189', 'C1800']"
2011-09-25 10:46:00,"['C1712', 'C720', 'C3334', 'C1068', 'C875', 'C680', 'C1800', 'C2247', 'C3639', 'C2533', 'C2329', 'C2270', 'C1081', 'C740']"
2011-09-25 10:48:00,"['C1596', 'C870', 'C1692', 'C2403', 'C2434', 'C296', 'C3701', 'C2677', 'C186', 'C2112', 'C1505', 'C314', 'C934', 'C1631', 'C1290', 'C1333']"
2011-09-25 11:21:00,"['C2051', 'C376', 'C2364', 'C3635', 'C3760', 'C3669', 'C1069', 'C3118', 'C194', 'C500', 'C1945', 'C1413', 'C2516', 'C102', 'C1626', 'C3297', 'C20', 'C859', 'C2809', 'C20', 'C679', 'C679', 'C1803', 'C1752', 'C1416', 'C3810', 'C1626', 'C839', 'C2309', 'C1113', 'C2809', 'C1638', 'C381', 'C3669', 'C2614', 'C3144', 'C859', 'C903', 'C3214', 'C2382', 'C2103', 'C2958', 'C2958', 'C2768']"
2011-09-25 11:22:00,"['C1817', 'C2872', 'C2813', 'C2607', 'C11', 'C2699', 'C915', 'C1832', 'C2790', 'C156', 'C1990', 'C1825', 'C2266', 'C3094', 'C2634', 'C352', 'C54', 'C2046', 'C1482', 'C3646', 'C2717', 'C1037', 'C1722', 'C981', 'C915', 'C1153', 'C721', 'C704', 'C1867', 'C3020', 'C222']"
2011-09-25 11:28:00,"['C194', 'C3417', 'C828', 'C3620', 'C2800', 'C1603', 'C763', 'C3808', 'C2430', 'C1377', 'C3395', 'C802', 'C2179', 'C3209', 'C2623', 'C3514', 'C3426']"
2011-09-25 11:29:00,"['C1124', 'C97', 'C607', 'C3220', 'C1879', 'C1012', 'C1218', 'C2636', 'C1968', 'C1604', 'C3583', 'C3118', 'C361', 'C1547', 'C649', 'C332']"
2011-09-25 11:30:00,"['C1733', 'C886', 'C3459', 'C2776', 'C1646', 'C1435', 'C1945', 'C560', 'C953', 'C1594', 'C3185', 'C3726', 'C2749', 'C1578', 'C2677', 'C103', 'C3227', 'C1907', 'C3316', 'C1974', 'C1439', 'C3642']"
2011-09-25 11:33:00,"['C2592', 'C703', 'C960', 'C2269', 'C1866', 'C2761', 'C1382', 'C2922', 'C1060', 'C3600', 'C129', 'C1967', 'C1974', 'C1257', 'C230', 'C3593', 'C2333', 'C2000', 'C3337', 'C1439', 'C2672', 'C3124', 'C1410', 'C3757', 'C2261', 'C546']"
2011-09-25 11:34:00,"['C3185', 'C1334', 'C3358', 'C621', 'C621', 'C3376', 'C537', 'C1052', 'C1644', 'C1287', 'C84', 'C2710', 'C1653', 'C3188', 'C3714', 'C3677', 'C2159', 'C960', 'C1609', 'C1413']"
2011-09-25 11:36:00,"['C1913', 'C2541', 'C3456', 'C1012', 'C1968']"
2011-09-25 11:38:00,"['C151', 'C2386', 'C1439', 'C3409', 'C1257', 'C1624', 'C3124', 'C3337', 'C3384', 'C408', 'C2114', 'C1124', 'C2905', 'C1606', 'C1420', 'C256']"
2011-09-25 11:39:00,"['C1680', 'C1030', 'C1867', 'C2853', 'C1570', 'C2448', 'C2670', 'C743', 'C2954', 'C2125', 'C2579', 'C2986', 'C3637', 'C3620']"
2011-09-25 11:39:00,"['C3439', 'C2264', 'C191']"
2011-09-25 11:40:00,"['C3164', 'C3282', 'C749', 'C1886', 'C1794', 'C1382', 'C296', 'C2264', 'C2905', 'C2403', 'C2541', 'C1913', 'C2872', 'C3104', 'C552', 'C849', 'C3569', 'C681', 'C1968', 'C3433', 'C537', 'C831', 'C92', 'C3714', 'C1271', 'C2740', 'C3113', 'C1816', 'C1698', 'C1103', 'C84', 'C3757', 'C3344', 'C240', 'C1038', 'C2576', 'C3569', 'C2961', 'C1988', 'C3073', 'C3754', 'C2961', 'C3558', 'C1920', 'C3118', 'C1895', 'C3185', 'C2773', 'C1594', 'C3209', 'C1179', 'C2475', 'C1620']"
2011-09-25 12:02:00,"['C2206', 'C964', 'C2424', 'C2554', 'C2945', 'C577', 'C1522', 'C1186', 'C916', 'C2540', 'C727', 'C1974', 'C669', 'C908', 'C1439', 'C375']"
2011-09-25 12:06:00,"['C1794', 'C523', 'C655', 'C1933', 'C3119', 'C646', 'C3746', 'C3197', 'C3197', 'C2677', 'C1794', 'C222', 'C704', 'C502', 'C246', 'C3721', 'C483', 'C646', 'C741', 'C3119', 'C655', 'C1933', 'C2777', 'C1794']"
2011-09-25 12:15:00,"['C1719', 'C569', 'C285', 'C3306', 'C1247', 'C1987', 'C537', 'C2702', 'C1990', 'C1692', 'C1420', 'C120', 'C860']"
2011-09-25 12:16:00,"['C2774', 'C2736', 'C2903', 'C1526', 'C2415', 'C1895', 'C3359', 'C1038', 'C1349', 'C960', 'C3520', 'C1658', 'C703', 'C2451', 'C2522', 'C221', 'C1965', 'C442', 'C3327', 'C1867', 'C1680', 'C3295', 'C1974', 'C1779', 'C3053', 'C874', 'C1861', 'C1017', 'C1646', 'C560', 'C3620', 'C953', 'C3471', 'C2985', 'C2541', 'C1941', 'C1913', 'C2541', 'C560']"
2011-09-25 12:22:00,"['C3338', 'C2824', 'C2855', 'C598', 'C359', 'C1188', 'C1497', 'C1076', 'C1159', 'C1971', 'C2197', 'C2270', 'C3139', 'C1194', 'C1690', 'C740', 'C1100', 'C2133', 'C2725', 'C1988', 'C2264', 'C465', 'C3053', 'C3134']"
2011-09-25 12:22:00,"['C3158', 'C302', 'C1633', 'C889', 'C3439', 'C557', 'C1898', 'C1594', 'C3642', 'C2305', 'C3688', 'C1012', 'C2636', 'C1968', 'C3420']"
2011-09-25 12:25:00,"['C523', 'C3537', 'C2433', 'C655', 'C2062', 'C3119', 'C3456', 'C2743', 'C2765', 'C2896', 'C3141', 'C842', 'C105', 'C741', 'C1008', 'C1933', 'C3533']"
2011-09-25 12:31:00,"['C3765', 'C2202', 'C1188', 'C1076', 'C3088', 'C1270', 'C451', 'C1701', 'C2346', 'C2189', 'C3409', 'C3073', 'C1701', 'C1194', 'C1365', 'C1365', 'C1076', 'C292', 'C2323', 'C302', 'C113']"
2011-09-25 12:32:00,"['C3642', 'C2592', 'C2269', 'C802', 'C2247', 'C3358', 'C2677', 'C1638', 'C1005', 'C1035', 'C364', 'C653', 'C2023', 'C3321', 'C3496', 'C1924', 'C960', 'C1800', 'C3620', 'C560', 'C1633', 'C3185', 'C1194', 'C59', 'C118', 'C1658', 'C2282', 'C2988', 'C3088', 'C1997', 'C2451', 'C3191', 'C296', 'C1968', 'C1012', 'C690', 'C2777']"
2011-09-25 12:34:00,"['C756', 'C56', 'C994', 'C3562', 'C1646', 'C2429', 'C2773', 'C2631', 'C3271', 'C175', 'C56', 'C3337', 'C3805', 'C2584', 'C2434', 'C1736', 'C2103', 'C1542', 'C3198', 'C704', 'C2315', 'C981', 'C1063', 'C1250', 'C32', 'C2429', 'C3198', 'C3337', 'C2016', 'C400', 'C2806', 'C3733', 'C1063', 'C3337', 'C1191', 'C915', 'C3111', 'C2965', 'C2108', 'C409', 'C3139', 'C3638', 'C3139', 'C3638', 'C1633', 'C1898', 'C2219', 'C1825', 'C2275', 'C1884']"
2011-09-25 12:39:00,"['C2753', 'C1489', 'C655', 'C2568', 'C1933', 'C2433', 'C2310', 'C599', 'C1089', 'C1041', 'C888', 'C712', 'C105', 'C67', 'C1974', 'C2129', 'C2891', 'C1946', 'C2088', 'C3619', 'C1877', 'C3618', 'C447', 'C13', 'C2479', 'C784', 'C1995', 'C515', 'C1620', 'C1008', 'C3599', 'C686', 'C794']"
2011-09-25 12:42:00,"['C1213', 'C2993', 'C1541', 'C1359', 'C1194', 'C971', 'C1035', 'C1828', 'C1084', 'C1945', 'C2520', 'C3620', 'C102', 'C1876', 'C598', 'C3376', 'C529', 'C2897', 'C2749', 'C1028', 'C3286', 'C178', 'C748', 'C1739', 'C1720', 'C2710', 'C1194', 'C2583', 'C1319', 'C1591', 'C3714', 'C2149', 'C2634', 'C1555', 'C1739', 'C3677', 'C3188', 'C3637', 'C621', 'C3714']"
2011-09-25 12:45:00,"['C2985', 'C1082', 'C3690', 'C1712', 'C1420', 'C1318', 'C3559', 'C2573', 'C2594', 'C1598', 'C3270', 'C3637', 'C483', 'C641', 'C1212', 'C2980', 'C84', 'C724', 'C3228', 'C1606', 'C2905', 'C2047', 'C2545']"
2011-09-25 12:45:00,"['C2212', 'C566', 'C2587', 'C645', 'C3502', 'C828', 'C2261', 'C296', 'C3075', 'C1724', 'C1071', 'C3550', 'C480', 'C1830', 'C157', 'C1743', 'C1482', 'C2228', 'C3144', 'C792', 'C792', 'C2402', 'C750']"
2011-09-25 12:46:00,"['C2879', 'C3722', 'C3676', 'C980', 'C2248', 'C1163', 'C107', 'C2240', 'C2974', 'C1372', 'C2115', 'C3774', 'C2115', 'C1794', 'C2206', 'C194', 'C2206', 'C3765', 'C3373', 'C1988', 'C1363', 'C74', 'C950', 'C1194', 'C1365', 'C1701', 'C3443', 'C646', 'C1744', 'C3376', 'C56', 'C102', 'C1254', 'C3606', 'C1410', 'C1319', 'C3760', 'C3338', 'C3558', 'C1072', 'C3659', 'C1646', 'C1089', 'C2231', 'C1989', 'C655', 'C2063', 'C2991', 'C1872', 'C1577', 'C592', 'C2477', 'C105', 'C1089', 'C1586', 'C601', 'C2921', 'C1933', 'C1278', 'C1934', 'C602']"
2011-09-25 12:54:00,"['C1604', 'C477', 'C3288', 'C2496', 'C2655', 'C754', 'C2385', 'C2173', 'C1433', 'C118', 'C2399', 'C2886', 'C1644', 'C2139', 'C3068', 'C1119', 'C3463', 'C823', 'C3294', 'C1874']"
2011-09-25 13:08:00,"['C537', 'C2139', 'C194', 'C1603', 'C441', 'C1703', 'C1703', 'C628', 'C628', 'C628', 'C1703', 'C1692', 'C2332', 'C296', 'C474', 'C2725', 'C1941', 'C3053', 'C1941', 'C474', 'C44', 'C3558', 'C480', 'C315', 'C534', 'C20', 'C2146', 'C721', 'C2209', 'C913', 'C1932', 'C1932', 'C1132', 'C1968', 'C2603', 'C1218', 'C1346', 'C1012', 'C3335', 'C2965', 'C1322', 'C1427']"
2011-09-25 13:10:00,"['C3221', 'C2261', 'C601', 'C3197', 'C2125', 'C2386', 'C1750', 'C230', 'C3593']"
2011-09-25 13:13:00,"['C1500', 'C2424', 'C176']"
2011-09-25 13:16:00,"['C3600', 'C1861', 'C2023', 'C288', 'C2725', 'C2261', 'C1100', 'C3558', 'C960', 'C1011', 'C1382', 'C2771', 'C2033', 'C2579', 'C3358', 'C2824', 'C868', 'C194', 'C3618', 'C2377', 'C3287', 'C1698', 'C3533', 'C1692', 'C2434', 'C1035', 'C2129', 'C3282', 'C1084', 'C2191', 'C1828', 'C2545', 'C3280', 'C3209']"
2011-09-25 13:23:00,"['C886', 'C1974', 'C1623', 'C1594', 'C3185', 'C1945', 'C3316', 'C302', 'C3620', 'C2386', 'C3209', 'C3185', 'C1594', 'C1646', 'C3632', 'C2416', 'C1281', 'C889', 'C1287', 'C1052', 'C2886', 'C1644', 'C2434', 'C465', 'C721']"
2011-09-25 13:24:00,"['C1980', 'C1884', 'C2112', 'C3676', 'C2228', 'C792', 'C155']"
2011-09-25 13:25:00,"['C278', 'C645', 'C604', 'C754', 'C1124', 'C1773', 'C3164', 'C1594', 'C3642', 'C1198', 'C221', 'C1012', 'C2636', 'C176']"
2011-09-25 13:30:00,"['C1319', 'C1724', 'C2261', 'C2346', 'C1287', 'C1100', 'C884', 'C2310', 'C1089', 'C712', 'C560', 'C1757', 'C537', 'C1692', 'C960', 'C1114', 'C1719', 'C1974', 'C408', 'C2647', 'C3124', 'C2129', 'C375', 'C332', 'C21']"
2011-09-25 13:32:00,"['C3722', 'C1340', 'C3088', 'C2112', 'C1921', 'C3548']"
2011-09-25 13:39:00,"['C1797', 'C3513', 'C881', 'C1094', 'C3265', 'C607', 'C1507', 'C2478', 'C3557', 'C3469', 'C2382', 'C121', 'C1004', 'C1857', 'C3569', 'C176']"
2011-09-25 13:42:00,"['C1812', 'C785', 'C831', 'C3376', 'C2988', 'C930', 'C359', 'C2824', 'C1113', 'C1604', 'C552', 'C489', 'C2139', 'C2781', 'C126', 'C3757', 'C944', 'C2883', 'C1140', 'C161', 'C977', 'C289', 'C296', 'C1113', 'C552', 'C2545', 'C509', 'C1646', 'C1626', 'C1199', 'C2824', 'C1071', 'C1118', 'C647', 'C1042', 'C1593', 'C2249', 'C2179', 'C2941', 'C2561', 'C104', 'C3719', 'C1603', 'C474', 'C3616', 'C2047', 'C399']"
2011-09-25 13:42:00,"['C1008', 'C1089', 'C3353', 'C655', 'C1933', 'C2433', 'C3618', 'C1946', 'C1759', 'C1214', 'C1894', 'C112', 'C3775', 'C577', 'C1639', 'C2568', 'C1213', 'C2993', 'C381', 'C602', 'C3485', 'C1787', 'C945']"
2011-09-25 13:47:00,"['C3326', 'C2433', 'C1089', 'C712', 'C1041', 'C655', 'C1933', 'C884', 'C354', 'C3767', 'C2248', 'C22', 'C1554', 'C2922', 'C2522', 'C288', 'C441', 'C748', 'C11', 'C1553', 'C3326', 'C2381', 'C3805', 'C2381', 'C2092', 'C1375', 'C406', 'C1714', 'C3326', 'C345', 'C1001', 'C721']"
2011-09-25 14:08:00,"['C480', 'C739', 'C1213', 'C2689', 'C1721', 'C3746', 'C84', 'C3048', 'C3048', 'C2781', 'C537', 'C1287', 'C1052', 'C2985', 'C1413', 'C3466', 'C3148', 'C3148', 'C739', 'C1213', 'C2590', 'C1889', 'C355', 'C839', 'C1626', 'C3810', 'C3294', 'C2257', 'C1433', 'C3035']"
2011-09-25 14:08:00,"['C2862', 'C54', 'C1200', 'C2625', 'C2836', 'C240', 'C1349', 'C1140', 'C3757', 'C2883', 'C1038', 'C619', 'C2046', 'C2935', 'C3225', 'C3331', 'C601', 'C67', 'C3359', 'C3384', 'C1701', 'C2838', 'C3294', 'C1433', 'C281', 'C3111', 'C1212', 'C400', 'C2699', 'C2108', 'C723', 'C2601', 'C376', 'C2051', 'C1287', 'C3554', 'C1931', 'C1334', 'C1990', 'C1832', 'C156', 'C3081', 'C1754', 'C2434', 'C1692', 'C2403', 'C1913', 'C1023', 'C2946', 'C1739', 'C1751', 'C721', 'C698']"
2011-09-25 14:32:00,"['C407', 'C84', 'C2777', 'C605', 'C2207', 'C748', 'C3376', 'C3358', 'C2345', 'C3185', 'C820', 'C2562', 'C2983', 'C2592', 'C44', 'C296', 'C289', 'C1169']"
2011-09-25 14:33:00,"['C2873', 'C97', 'C2115', 'C3209', 'C271', 'C13', 'C1589', 'C2624', 'C3158', 'C569', 'C1733', 'C605', 'C3595', 'C1266', 'C930', 'C225', 'C3016', 'C2009', 'C980', 'C126', 'C3220', 'C1750', 'C741', 'C202', 'C3533', 'C1361', 'C1594', 'C3533', 'C2219', 'C2000', 'C930', 'C3768', 'C1257', 'C1136', 'C3638', 'C2826', 'C2775', 'C3533', 'C174', 'C1966', 'C2597', 'C3635', 'C3118', 'C621', 'C971', 'C3721', 'C3211', 'C1371', 'C2430', 'C1565', 'C3013', 'C1056', 'C3359', 'C1062', 'C3642', 'C1988', 'C1515', 'C3003', 'C1377', 'C441', 'C2156', 'C2580', 'C1827', 'C1', 'C1236', 'C873', 'C571', 'C3569', 'C1', 'C971', 'C1433', 'C1071', 'C1319', 'C903', 'C1377', 'C2085', 'C3590', 'C2085', 'C1134', 'C2725', 'C2133', 'C2545', 'C2327', 'C3240', 'C3049', 'C2326', 'C832', 'C2765', 'C1508', 'C1425', 'C1160', 'C196', 'C866', 'C638', 'C2917', 'C616', 'C586', 'C2326', 'C25', 'C186', 'C3533', 'C1987', 'C25', 'C2159', 'C3600', 'C3689', 'C2922', 'C830', 'C3321', 'C817', 'C1441', 'C721', 'C2592', 'C2194']"
2011-09-25 14:36:00,"['C3572', 'C2114', 'C743', 'C246', 'C2594', 'C1680', 'C1030', 'C2828', 'C3533', 'C15', 'C3677', 'C621', 'C2710', 'C1042', 'C1410', 'C221', 'C2191', 'C72', 'C1420']"
2011-09-25 14:37:00,"['C2382', 'C2469', 'C698', 'C3516', 'C2768', 'C1719', 'C1459', 'C981', 'C3733', 'C1671', 'C3639', 'C352', 'C2242', 'C3669', 'C3144', 'C1420', 'C1644', 'C2886', 'C537', 'C1287', 'C2139', 'C465', 'C2541', 'C1692', 'C2434', 'C2434', 'C2403', 'C3456', 'C3703', 'C2357', 'C1997', 'C1997', 'C221', 'C2451', 'C3600', 'C2922', 'C2191', 'C2522', 'C1035', 'C703', 'C960', 'C1187', 'C118', 'C1124', 'C2009', 'C2126', 'C3769', 'C3637', 'C499', 'C2753', 'C332', 'C910', 'C778', 'C2616', 'C2672', 'C1081', 'C3321', 'C1364', 'C2599', 'C2607', 'C161', 'C2844', 'C2611', 'C11', 'C2599', 'C37', 'C2346', 'C1974', 'C2535', 'C1358', 'C849', 'C3013', 'C2773', 'C126', 'C3171', 'C2961', 'C1922', 'C361', 'C2988', 'C2607', 'C2611', 'C2990', 'C2198', 'C3372', 'C2883', 'C3757', 'C1555', 'C1916', 'C2165', 'C1756', 'C3319', 'C3158', 'C3144', 'C3669', 'C1974', 'C1439', 'C908', 'C2672', 'C1967', 'C2129', 'C2309', 'C669', 'C2016', 'C3070', 'C67', 'C2774']"
2011-09-25 14:37:00,"['C3768', 'C2000', 'C2771', 'C2935', 'C1030', 'C3251', 'C3020', 'C319', 'C84', 'C315', 'C480', 'C1916', 'C3550', 'C2202', 'C2254', 'C273', 'C1064', 'C2325', 'C523', 'C499', 'C2448', 'C1680', 'C2507', 'C98', 'C2972', 'C126', 'C908', 'C1974', 'C1736', 'C42', 'C3337', 'C1439', 'C1974', 'C3669', 'C2189', 'C2433', 'C1933', 'C655', 'C605', 'C1750', 'C2609', 'C3382', 'C1831', 'C3706', 'C215', 'C99', 'C1690', 'C3384', 'C1894', 'C2574', 'C244', 'C19', 'C3115', 'C2033', 'C3282', 'C1912', 'C3408', 'C2344', 'C1213', 'C3032', 'C3456', 'C1987', 'C2886', 'C1644', 'C1389', 'C1420', 'C3354', 'C1857', 'C1218', 'C1968', 'C1012', 'C1898', 'C3439', 'C451', 'C1943', 'C1633', 'C3359', 'C2430', 'C1181', 'C2282', 'C3774', 'C1372', 'C2873', 'C2115', 'C3209', 'C1398', 'C1994', 'C1181', 'C3642']"
2011-09-25 14:37:00,"['C2430', 'C1924', 'C960', 'C3558', 'C1692', 'C1633', 'C3642']"
2011-09-25 14:38:00,"['C1187', 'C3520', 'C1035', 'C681', 'C194', 'C953', 'C19', 'C721', 'C2522', 'C2922', 'C3030']"
2011-09-25 14:44:00,"['C1319', 'C1724', 'C3558', 'C302', 'C2691', 'C1497', 'C2733', 'C84', 'C2940', 'C1009', 'C231', 'C1921', 'C2261', 'C2718']"
2011-09-25 14:52:00,"['C3537', 'C655', 'C1933', 'C2433', 'C3606', 'C2380', 'C263', 'C888', 'C712', 'C105', 'C646', 'C1272', 'C2062', 'C3119', 'C186', 'C2448', 'C1035', 'C703', 'C2023', 'C2191', 'C3689', 'C1997', 'C2194', 'C1005', 'C2399', 'C1609', 'C1658', 'C1187', 'C3520', 'C226']"
2011-09-25 14:52:00,"['C1714', 'C399', 'C675', 'C1314', 'C383', 'C675', 'C3130', 'C3736', 'C1063', 'C756', 'C3746', 'C1653', 'C116', 'C3637', 'C704', 'C2325', 'C3384', 'C11', 'C3406', 'C3656', 'C3370', 'C831', 'C2611', 'C2584', 'C161', 'C3400', 'C2686', 'C2557', 'C1922', 'C2973', 'C207', 'C1322', 'C2329', 'C1273', 'C2993', 'C2480', 'C1894', 'C1358', 'C1030', 'C743', 'C1680', 'C1744', 'C1591', 'C3473', 'C3376', 'C2372', 'C1342', 'C1478', 'C3508', 'C246', 'C621', 'C2710', 'C1285', 'C2917', 'C598', 'C3633', 'C52', 'C2126', 'C958', 'C3247', 'C2516', 'C2456', 'C1271', 'C2758']"
2011-09-25 14:53:00,"['C2983', 'C1594', 'C2709', 'C820', 'C1364', 'C1150', 'C2165']"
2011-09-25 14:58:00,"['C2056', 'C1804', 'C3321', 'C1364', 'C1779', 'C222', 'C704', 'C3139', 'C3229', 'C1439', 'C903', 'C42', 'C1792', 'C1241', 'C2718']"
2011-09-25 14:58:00,"['C1692', 'C3456', 'C2403', 'C2541', 'C2214', 'C3430', 'C2677', 'C2917', 'C306', 'C556', 'C2120', 'C1965', 'C2383']"
2011-09-25 15:01:00,"['C1416', 'C3810', 'C1626', 'C839', 'C1124', 'C446', 'C195', 'C3591', 'C3408', 'C2125', 'C3671', 'C502', 'C2623', 'C378', 'C1257', 'C3593', 'C230', 'C1298', 'C3062', 'C1432', 'C1299', 'C1559', 'C1424', 'C99', 'C868', 'C376', 'C2800', 'C2172', 'C2609', 'C3154', 'C3799', 'C3424', 'C242', 'C1574', 'C1513', 'C3297']"
2011-09-25 15:15:00,"['C1480', 'C665', 'C524', 'C441', 'C3218', 'C3338', 'C1169', 'C2139', 'C741', 'C1153', 'C3722', 'C409', 'C2219', 'C2275', 'C3364', 'C1629', 'C1228']"
2011-09-25 15:25:00,"['C903', 'C842', 'C1974', 'C1750', 'C908', 'C3409', 'C332', 'C2507', 'C1439', 'C2270', 'C2961', 'C1690', 'C1410', 'C1194', 'C1045', 'C1752', 'C383', 'C725', 'C669', 'C413', 'C3448', 'C3768', 'C1850', 'C2631', 'C215']"
2011-09-25 15:30:00,"['C1974', 'C1757', 'C1045', 'C396', 'C1968', 'C1012', 'C1218', 'C1710', 'C2323', 'C3172']"
2011-09-25 15:32:00,"['C2550', 'C3044', 'C3355', 'C2954', 'C749', 'C1432', 'C1164', 'C2637', 'C2375', 'C3178', 'C1684']"
2011-09-25 15:34:00,"['C3124', 'C3131', 'C366', 'C605', 'C3409', 'C1439', 'C408', 'C3337', 'C3115', 'C2785', 'C1974', 'C577', 'C98', 'C3618', 'C1009', 'C2593', 'C1967', 'C3765', 'C2647', 'C3099', 'C26', 'C2435', 'C3533', 'C15', 'C2976', 'C3714', 'C3172', 'C3188', 'C3591', 'C173', 'C1071', 'C3075', 'C3689', 'C1382', 'C1631', 'C842', 'C2456', 'C2096', 'C1532', 'C3642', 'C1114', 'C1266', 'C499', 'C1030', 'C2018', 'C3338', 'C2785', 'C1782']"
2011-09-25 15:35:00,"['C3124', 'C2386', 'C2016', 'C1782', 'C2207', 'C421', 'C2433', 'C1370', 'C842', 'C1894', 'C2824', 'C2480', 'C1063', 'C3496', 'C3533', 'C3337', 'C3108', 'C176']"
2011-09-25 15:43:00,"['C2562', 'C1348', 'C1825', 'C3339', 'C1505']"
2011-09-25 15:56:00,"['C960', 'C523', 'C1921', 'C3139', 'C409', 'C3376', 'C3620', 'C1945', 'C2305', 'C2990', 'C1822', 'C3761', 'C1577', 'C589', 'C3382', 'C1194', 'C3164', 'C915', 'C3733', 'C3185', 'C3209', 'C1680', 'C3722', 'C3676', 'C220']"
2011-09-25 15:59:00,"['C1287', 'C2777', 'C1900', 'C146', 'C164', 'C3537', 'C884', 'C655', 'C1933', 'C2433', 'C116', 'C3606', 'C2380', 'C1089', 'C888', 'C1041', 'C712', 'C1272', 'C477', 'C3361', 'C3288', 'C2902', 'C2746', 'C2139']"
2011-09-25 16:05:00,"['C1171', 'C218', 'C2257', 'C1289', 'C1283', 'C745', 'C745', 'C1522', 'C3287', 'C3757', 'C1218', 'C225', 'C1122', 'C126', 'C1988', 'C2641', 'C1103', 'C3395', 'C3365', 'C2168', 'C407', 'C3635', 'C2597', 'C3118', 'C3065', 'C2992', 'C500', 'C17', 'C2961', 'C1361', 'C3118', 'C1594', 'C3065', 'C1690', 'C1515', 'C3321', 'C2097', 'C3722', 'C1541', 'C3209', 'C51', 'C1506', 'C327', 'C477', 'C3788', 'C302', 'C994', 'C302', 'C2485', 'C3788', 'C302', 'C477', 'C2992', 'C3118', 'C3370', 'C1506', 'C1069', 'C2597', 'C3118', 'C2329', 'C1164', 'C1204', 'C2897', 'C2451', 'C1515', 'C338', 'C3745', 'C3040', 'C3019', 'C1484', 'C3635', 'C1069', 'C3118', 'C1258', 'C1012', 'C2139', 'C3027', 'C394', 'C3015', 'C3450', 'C35', 'C35', 'C3450', 'C38', 'C38']"
2011-09-25 16:06:00,"['C2568', 'C1601', 'C3445', 'C1933', 'C3776', 'C859', 'C1692', 'C2434', 'C67', 'C3124', 'C2386', 'C2325', 'C3409', 'C375', 'C1644', 'C2599', 'C37', 'C1779']"
2011-09-26 08:38:00,"['C2798', 'C2016', 'C3458', 'C2690', 'C3228', 'C2261', 'C3558', 'C2545', 'C2905', 'C1606', 'C2725', 'C368', 'C396']"
2011-09-26 09:28:00,"['C1945', 'C1692', 'C3768', 'C3572', 'C2161', 'C3406', 'C2599', 'C500']"
2011-09-26 09:52:00,"['C3084', 'C1435', 'C3690', 'C3225', 'C3197', 'C1559', 'C966', 'C3703', 'C1295', 'C3456', 'C302', 'C2983', 'C1124', 'C1030', 'C84', 'C748', 'C1102', 'C1770', 'C3452', 'C1379']"
2011-09-26 09:59:00,"['C1638', 'C106', 'C1867', 'C1692', 'C2718', 'C2248', 'C1934']"
2011-09-26 10:03:00,"['C598', 'C884', 'C888', 'C3185', 'C407', 'C964', 'C3558', 'C1071', 'C3075', 'C534', 'C1199', 'C2305', 'C3734', 'C980', 'C1522', 'C24', 'C2658', 'C3338', 'C1933', 'C2365', 'C2561', 'C2820', 'C2545', 'C552', 'C3048', 'C1757', 'C1489', 'C296', 'C2549']"
2011-09-26 10:05:00,"['C1769', 'C2381', 'C2511', 'C517', 'C893', 'C1821', 'C2676', 'C2114', 'C2159', 'C1487', 'C3669', 'C366', 'C1782', 'C3131', 'C1257', 'C3409', 'C3337', 'C2434', 'C2282', 'C2385', 'C1417', 'C1017']"
2011-09-26 10:06:00,"['C3192', 'C2161', 'C3600', 'C2886', 'C1371', 'C2485', 'C2314', 'C2545', 'C173', 'C3130', 'C747']"
2011-09-26 10:16:00,"['C1692', 'C2434', 'C1451', 'C1482', 'C723', 'C2601', 'C2259', 'C2912', 'C3703', 'C1383', 'C2386', 'C2333', 'C1171', 'C399', 'C2561', 'C176']"
2011-09-26 10:22:00,"['C2261', 'C2733', 'C560', 'C2717', 'C1577', 'C611', 'C1020', 'C2432', 'C2733', 'C2261', 'C3558', 'C1964', 'C1692', 'C1371', 'C3456', 'C981', 'C2886', 'C621', 'C2710', 'C537', 'C1287', 'C721']"
2011-09-26 10:35:00,"['C1739', 'C1132', 'C3420', 'C3542', 'C2579', 'C1928', 'C1638', 'C2358', 'C3235', 'C2651', 'C881', 'C3513', 'C487', 'C3154', 'C1857']"
